480248442,10.850000
480432362,12.790000
480536263,22.540000
480680646,23.200000
480745939,18.630000
481694509,57.150000
482911295,13.220000
484322035,15.810000
484451346,19.110000
484660274,11.420000
486618657,19.950000
486997652,17.840000
487550002,14.620000
488970166,13.890000
489146840,19.860000
489772340,12.840000
490331391,13.230000
491652986,12.430000
494850406,14.260000
495707763,17.630000
497430637,17.550000
497677999,12.500000
498506274,12.790000
508963009,11.990000
509050400,15.160000
513273343,17.860000
517746113,12.530000
521950190,25.360000
523922454,9.100000
524086947,32.000000
524279657,12.430000
524303239,15.350000
525105971,13.550000
528497581,20.000000
534982695,18.130000
541696090,15.570000
547498202,12.390000
549256707,18.820000
550457147,16.280000
551527845,16.670000
558070433,12.160000
558070434,15.420000
558070436,10.620000
558984017,14.720000
567234492,15.860000
571841213,15.240000
573930836,15.070000
574317507,13.840000
576858552,10.500000
591892279,19.770000
592507317,100.000000
601481495,12.180000
602200741,17.050000
602724685,16.150000
606293627,13.970000
613345189,17.860000
617459493,13.880000
623441609,11.850000
623441612,13.650000
627882362,20.520000
631070414,12.420000
646432928,16.610000
647575049,21.830000
650573749,10.850000
650663945,13.940000
663577831,23.080000
664047468,16.200000
666726799,13.170000
666726800,18.860000
666726801,11.540000
666726802,15.210000
666726803,14.900000
667042223,15.870000
671538942,17.280000
671738413,9.100000
672328094,18.240000
672342685,15.900000
672346917,14.950000
672353429,15.200000
674539396,21.170000
674839637,17.780000
686241472,19.980000
688053738,12.690000
688275304,26.490000
688335924,24.790000
688496841,17.100000
690147772,17.830000
690608686,13.230000
690608687,17.870000
690608688,15.820000
690608691,16.800000
690608693,11.380000
690608694,13.120000
690608696,16.770000
690608702,17.270000
690608704,16.510000
690608706,14.410000
690804827,19.410000
692283831,11.290000
692437895,15.560000
692611676,20.800000
697091119,19.680000
697652272,20.680000
698029620,15.130000
698438232,16.410000
699094856,21.520000
700818858,20.400000
701272072,20.000000
703007996,11.540000
703018634,11.990000
1010093017,50.000000
1033698887,16.200000
1043321643,13.650000
1048861669,22.480000
1056281929,18.210000
1062342323,32.890000
1089059487,13.280000
1090010845,16.240000
1096223397,12.510000
1097496558,11.580000
1112031857,16.670000
1147353799,15.480000
1164975438,17.570000
1202504814,11.360000
1202562007,12.000000
1205886701,20.150000
1220621189,12.170000
1243266187,15.600000
1265680561,14.980000
1267463286,12.990000
1289434903,20.000000
1322881625,12.380000
1355412269,19.570000
1376650682,7.960000
1420419918,16.590000
1434788295,33.340000
1437582453,10.480000
1472906636,9.140000
1489377760,20.820000
1501380958,17.660000
1508519945,15.530000
1520905828,30.910000
1560641990,20.280000
1570473318,15.610000
1589117610,14.290000
1601919108,28.670000
1617739681,14.110000
1658229747,13.990000
1658766768,23.180000
1666306454,21.060000
1705007318,16.490000
1721741513,19.890000
1731513328,20.000000
1734978373,15.420000
1761499833,18.740000
1765846847,20.000000
1766612829,30.620000
1780255602,7.940000
1802011210,17.360000
1825301994,12.030000
1828506816,13.970000
1844102339,14.140000
1846208014,8.700000
1849519124,17.570000
1861416807,17.140000
1875094289,11.640000
1899153123,14.700000
1900434152,13.360000
1910896691,24.070000
1926156228,10.620000
1964786482,11.120000
1968783589,18.270000
1970998002,14.910000
1994541396,18.350000
2036015357,14.170000
2052064438,11.790000
2094031249,20.310000
2100944625,21.400000
2103954767,20.000000
2111566071,19.240000
2115139772,14.820000
2123631024,12.020000
2123801125,50.000000
2138602891,14.540000
2143967328,12.630000
693,12.730000
